Блок-редактор для ManyChat;https://ru.wordpress.org/plugins/block-editor-for-manychat/;Легко добавляйте виджеты ManyChat на свой сайт;300+ активных установок;5.5.11
Multipurpose Gutenberg Block;https://ru.wordpress.org/plugins/multipurpose-block/;Single block containing multiple elements, It will enhance your website visibility and your needs. With…;300+ активных установок;5.9.5
Advanced Posts Blocks;https://ru.wordpress.org/plugins/advanced-posts-blocks/;Create Blocks filtered by any post type and any categories, tags or custom taxonomy terms.;300+ активных установок;6.0.3
Gosign — Simple Teaser Block;https://ru.wordpress.org/plugins/gosign-simple-teaser-block/;This plugins contains a simple teaser block with heading, image, text and a link and…;200+ активных установок;5.8.6
Recent Posts block;https://ru.wordpress.org/plugins/recent-posts-block/;Gutenberg Recent Posts.;200+ активных установок;5.4.12
Shortcode Preview Block;https://ru.wordpress.org/plugins/shortcode-with-preview-block/;Shows preview of any shortcode on editor side. It renders shortcode in the editor side…;200+ активных установок;6.1.1
A/B Testing for WordPress;https://ru.wordpress.org/plugins/ab-testing-for-wp/;Easiest way to create split tests on your WordPress sites, right from the content editor!;200+ активных установок;5.4.12
NHS Blocks;https://ru.wordpress.org/plugins/nhsblocks/;NHS styled blocks for WordPress as developed by the NHS Leadership Academy based on the…;200+ активных установок;6.0.3
Card Block;https://ru.wordpress.org/plugins/card-block/;Плагин облегчает пользователю добавление блока-карточки.;200+ активных установок;5.2.17
Melonpan Block — Container;https://ru.wordpress.org/plugins/melonpan-block-container/;Block that provides a container, with styling features, which can have other blocks nested.;200+ активных установок;5.3.14
Deligent — Variable Column Blocks;https://ru.wordpress.org/plugins/deligent-variable-block-width/;The plugin facilitates the user can add the progress counter block.;200+ активных установок;5.1.15
Guteblock — Ultimate Gutenberg Blocks Plugin;https://ru.wordpress.org/plugins/guteblock/;Guteblock is an exquisite collection of blocks redefining the use of Gutenberg (the brand-new WordPress…;200+ активных установок;5.4.12
Create custom forms for WordPress with a smart form plugin for smart businesses — Form builder for WordPress;https://ru.wordpress.org/plugins/abcsubmit/;Easy to use form builder. Create contact forms, order forms, payment forms, consent form, request…;200+ активных установок;5.9.5
Image Slider Blocks;https://ru.wordpress.org/plugins/image-slider-block/;An image slider block plugin for Gutenberg blocks;200+ активных установок;6.0.3
Block-a-saurus;https://ru.wordpress.org/plugins/block-a-saurus/;Block-a-saurus is a Gutenberg block that lets users play the jumping T-rex game right within…;200+ активных установок;5.5.11
Cosmic Blocks (40+) Content Editor Blocks Collection;https://ru.wordpress.org/plugins/cosmic-blocks/;Blocks collection of 40+ customizable WordPress 5.0 gutenberg content blocks for the new content block…;100+ активных установок;6.0.3
Alert Box Block — Display notice/alarts in the frontend.;https://ru.wordpress.org/plugins/alert-box-block/;Display notice/alarts in the frontend.;100+ активных установок;6.0.3
Profile Card Block;https://ru.wordpress.org/plugins/block-profile-card/;display profile in card formate in your wordpress-site with custom block.;100+ активных установок;5.0.18
Polls CP;https://ru.wordpress.org/plugins/cp-polls/;Create classic polls and advanced polls with dependant questions.;100+ активных установок;6.1.1
Bokez — WordPress 5 Blocks;https://ru.wordpress.org/plugins/bokez-awesome-gutenberg-blocks/;Build a beautiful website in minutes with best 15 essential Wordpress blocks. Customizable and super…;100+ активных установок;5.3.0
Gosign — Accordion Slider Block;https://ru.wordpress.org/plugins/gosign-accordion-slider-block/;Create Accordion Slider with Latest Wordpress Gutenberg, optional Lightbox for images preview.;100+ активных установок;5.8.6
Child Pages Block;https://ru.wordpress.org/plugins/get-subpages-list/;Gutenberg block gets child pages list of specific page;100+ активных установок;5.5.11
LSX Blocks;https://ru.wordpress.org/plugins/lsx-blocks/;This plugin extends the LSX Theme to support the latest block editor features.;100+ активных установок;6.0.3
Mortgage Calculator;https://ru.wordpress.org/plugins/mortgage/;A straightforward and simple responsive mortgage calculator block with a clean flat design, featuring Home…;100+ активных установок;6.1.1
Charts Blocks for Gutenberg;https://ru.wordpress.org/plugins/charts-blocks/;Responsive, Interactive and Animated Charts in just two simple clicks. Select a Chart Block, Upload…;100+ активных установок;5.7.8
My Marginalia;https://ru.wordpress.org/plugins/my-marginalia/;Creates a Gutenberg block for marginal notes displayed float right or float left relative to…;100+ активных установок;5.5.11
Gosign — Google Maps Block;https://ru.wordpress.org/plugins/gosign-google-maps-block/;Add Google Maps, Custom Style Google Maps, Markers, Info Windows, Marker animations and many more.;100+ активных установок;6.0.3
WPlyr Media Block;https://ru.wordpress.org/plugins/wplyr-media-block/;WPlyr is an easy-to-use Gutenberg block which implements Plyr — A simple, lightweight and accessible…;100+ активных установок;6.0.3
Notice Block;https://ru.wordpress.org/plugins/notice-block/;Put Spotlight On News, Announcements & Let The Visitors Find It Easily;100+ активных установок;6.1.1
ImportDoc Block;https://ru.wordpress.org/plugins/importdoc-block/;Put the contents of a Google Doc in a WordPress post. When you update the…;100+ активных установок;5.2.17
K2 Blocks;https://ru.wordpress.org/plugins/k2-blocks/;K2 Blocks is an essential toolkit for building websites using the Gutenberg editor.;100+ активных установок;6.1.1
Gosign — Grid Container Block;https://ru.wordpress.org/plugins/gosign-grid-container-block/;plugin creates single or multiple column blocks on single click Site https://gosign.de./;100+ активных установок;6.0.3
Gosign — Header Image Block;https://ru.wordpress.org/plugins/gosign-header-image-block/;This plugin enables you to add Header Image Block with image, headline and description.;100+ активных установок;6.0.3
Block Context;https://ru.wordpress.org/plugins/block-context/;Change Gutenberg block visibility for specific users.;100+ активных установок;5.7.8
GutenGeek Free Gutenberg Blocks for WordPress;https://ru.wordpress.org/plugins/gtg-advanced-blocks/;Gutengeek Free Gutenberg Blocks support 38+ advanced Gutenberg blocks, 29+ Pack UI Kits for sections…;100+ активных установок;5.5.11
ACE HTML Block;https://ru.wordpress.org/plugins/ace-html-block/;Добавляет HTML-блок, который использует редактор ACE. Возможности: подсветка синтаксиса, номера строк, отступы и проверка HTML.;100+ активных установок;5.1.15
Interactive Promo;https://ru.wordpress.org/plugins/interactive-promo/;Engage your potential audience with an exciting promo.;100+ активных установок;6.2
Illustrations Block — 300+ Customizable SVG Images;https://ru.wordpress.org/plugins/illustrations/;Illustrations Block enables you to add awesome SVG illustrations which you can customize directly from…;100+ активных установок;5.3.14
Gosign — Notification And Alert Block;https://ru.wordpress.org/plugins/gosign-notification-and-alert-block/;Plugin contains the options to set notification or alert blocks. It offors multiple options to…;100+ активных установок;6.0.3
Gosign — Vimeo Video Player Block;https://ru.wordpress.org/plugins/gosign-vimeo-video-player-block/;Add Vimeo Video Player Block with custom splash image and also can set options for…;90+ активных установок;5.8.6
Kenzap Timeline;https://ru.wordpress.org/plugins/kenzap-timeline/;A beautiful and easy customizable set of Gutenberg blocks to create timeline section for the…;90+ активных установок;5.5.11
Gosign — Button Block;https://ru.wordpress.org/plugins/gosign-buttonblock/;This plugin creates a button block. it could be with icon, with custom url, border…;80+ активных установок;6.0.3
ProHotspots Lite — Image Gallery Hotspots;https://ru.wordpress.org/plugins/prohotpoints-gallery/;Create custom hotspots to make your images more informative and interactive using the WordPress blocks.;70+ активных установок;5.1.15
Blocks for Products;https://ru.wordpress.org/plugins/blocks-for-products/;A plugin to add support for Gutenberg on product pages.;70+ активных установок;5.5.11
Simple Shortcode Block;https://ru.wordpress.org/plugins/simple-shortcode-block/;Простой блок для динамического выполнения шорткода в новом редакторе Gutenberg.;70+ активных установок;5.3.14
Waves Block;https://ru.wordpress.org/plugins/waves/;Gradients in motion.;70+ активных установок;6.0.3
Kenzap Steps;https://ru.wordpress.org/plugins/kenzap-steps/;A beautiful and easy customizable set of Gutenberg blocks to create steps section for the…;70+ активных установок;5.1.15
Designer Blocks for Block Editor by Weaver;https://ru.wordpress.org/plugins/blocks-by-weaver/;Discover the power of the Block Editor! This plugin adds Designer Blocks that make it…;70+ активных установок;5.0.18
Payment Form for PayPal Pro;https://ru.wordpress.org/plugins/payment-form-for-paypal-pro/;Payment Form for PayPal Pro for accepting credit cards directly into your website without navigating…;70+ активных установок;6.0.3
The Permalinks Cascade;https://ru.wordpress.org/plugins/the-permalinks-cascade/;Sitemaps, Hyper-lists and Beyond.;70+ активных установок;6.1.1
Hero Banner Slider;https://ru.wordpress.org/plugins/hero-banner-slider/;WordPress Gutenberg editor plugin for Hero Banner Slider.;60+ активных установок;5.3.14
Block Collection for You – WP Block Pack;https://ru.wordpress.org/plugins/wp-block-pack/;A pack of clean, useful and, customizable blocks for the WordPress block editor (Gutenberg).;60+ активных установок;6.0.3
FAQ Builder AYS;https://ru.wordpress.org/plugins/faq-builder-ays/;Create FAQs and accordions for your WP website without effort with FAQ Builder. Has Gutenberg…;60+ активных установок;6.1.1
ShopConstruct — Product Catalog, Shopping Cart and eCommerce solution for Store;https://ru.wordpress.org/plugins/shopconstruct/;Independent e-commerce plugin, working with any theme. Cart and Checkout functionality integrated!;60+ активных установок;5.2.17
Beauty Box;https://ru.wordpress.org/plugins/beauty-box-block/;Add a customizable box around your content.;60+ активных установок;5.3.14
WP Blocks Hub;https://ru.wordpress.org/plugins/wp-blocks-hub/;WP Blocks Hub is a library of website elements (blocks, shortcodes, widgets) in the cloud.…;60+ активных установок;5.3.0
startpage;https://ru.wordpress.org/plugins/startpage/;Создайте собственную начальную страницу для браузера в WordPress.;60+ активных установок;5.1.15
Starscape Block;https://ru.wordpress.org/plugins/starscape/;Stars in motion;60+ активных установок;6.0.3
Gosign — Promo Box Block;https://ru.wordpress.org/plugins/gosign-promo-box-block/;This plugin enables you to add Promotion Boxes with text and button with a link.;60+ активных установок;6.0.3
Video Block with Ads;https://ru.wordpress.org/plugins/video-block-with-ads/;Video Gutenberg Block and video player on steroids and low fat.;60+ активных установок;5.1.15
Easy Post Embed Code;https://ru.wordpress.org/plugins/easy-post-embed-code/;Give your readers and publishers the ability to easily copy any post's embed code.;60+ активных установок;5.0.18
Gecko Blocks;https://ru.wordpress.org/plugins/gecko-blocks/;Provides multiple basic block types to be used in custom themes.;50+ активных установок;5.4.12
WordPress HelpDesk & Support Ticket System Plugin — Octrace Support;https://ru.wordpress.org/plugins/octrace-support/;Octrace Support is a help desk & support ticket system plugin that helps manage your…;50+ активных установок;6.1.1
Clapback;https://ru.wordpress.org/plugins/clapback/;The👏Clapback👏Block👏puts👏an👏emoji👏between👏your👏words.;50+ активных установок;5.5.11
Testimonial Gutenberg Block;https://ru.wordpress.org/plugins/testimonial-block/;Testimonial Gutenberg Block allows users add testimonials and display it anywhere in page/post. With more…;50+ активных установок;5.2.17
Info Blocks for WooCommerce;https://ru.wordpress.org/plugins/info-blocks-for-woocommerce/;Info blocks for WooCommerce.;50+ активных установок;6.1.1
Turbocharged Testimonial Block;https://ru.wordpress.org/plugins/turbocharged-testimonial-block/;A turbocharged testimonial block packed with 10 super styles for sharing positive things people have…;50+ активных установок;5.5.11
Rad Bootstrap 3 Blocks;https://ru.wordpress.org/plugins/rad-bootstrap-3-blocks/;This plugin inserts bootstrap 3 style grid layout block and a button block to the…;50+ активных установок;5.0.18
Kenzap Stats;https://ru.wordpress.org/plugins/kenzap-stats/;Extend your website with counters, countdowns, bars and other statistical elements. It should work out…;40+ активных установок;5.5.11
Custom Accordion Block;https://ru.wordpress.org/plugins/custom-accordion-block/;This is Gutenberg compitable Custom Accordion plugin.;40+ активных установок;5.7.8
WYSIWYG Calculator Block;https://ru.wordpress.org/plugins/wysiwyg-calculator-block/;This is a WYSIWYG build your own cost Calculator block. (Great for allowing customers to…;40+ активных установок;5.4.12
Custom Blocks Templates;https://ru.wordpress.org/plugins/custom-blocks-templates/;Create and set Gutenberg blocks templates for posts, pages and custom post types;40+ активных установок;5.9.5
Kenzap Pricing;https://ru.wordpress.org/plugins/kenzap-pricing/;A beautiful and easy customizable set of Gutenberg blocks to create pricing table section for…;40+ активных установок;5.5.11
Kenzap Features;https://ru.wordpress.org/plugins/kenzap-features/;A beautiful and easy customizable set of Gutenberg blocks to create features section for the…;40+ активных установок;5.5.11
Boxer Block;https://ru.wordpress.org/plugins/boxer-block/;Boxer is a Block that puts your WordPress posts into boxes on a page.;40+ активных установок;5.2.17
DynaMaker CAD Configurator Integration;https://ru.wordpress.org/plugins/dynamaker-cad-configurator-integration/;With the DynaMaker Plugin for Wordpress you can easily display your online configurators in a…;30+ активных установок;5.8.6
Gosign — Post Teaser Block;https://ru.wordpress.org/plugins/gosign-post-teaser-block/;Its a post teaser block, where you select a post from the backend and it…;30+ активных установок;6.0.3
Max width container;https://ru.wordpress.org/plugins/maximum-width-container/;This plugin creates a new Gutenberg block, which allows you yo create a container with…;30+ активных установок;5.2.17
Guten-bubble;https://ru.wordpress.org/plugins/guten-bubble/;Displays a speech bubble like a chat conversation.;30+ активных установок;6.1.1
Testimonials Block;https://ru.wordpress.org/plugins/testimonials-block/;This plugin brings a testimonials slider block to the new WordPress Gutenberg editor.;30+ активных установок;5.0.18
Lyrics;https://ru.wordpress.org/plugins/lyrics-block/;Add lyrics to your WordPress posts and pages.;30+ активных установок;5.1.15
Schedule Revisions;https://ru.wordpress.org/plugins/schedule-revisions/;Control when content (or revisions) appear or disappear in your posts through a new Gutenberg…;30+ активных установок;5.4.12
Easy Form от AYS;https://ru.wordpress.org/plugins/easy-form/;Создавайте безопасные, простые и мощные формы. Создавайте контактные формы, платежные формы, многостраничные формы или любые…;30+ активных установок;6.2
Qroko Blocks;https://ru.wordpress.org/plugins/qroko-blocks/;Custom Blocks for headless WordPress;30+ активных установок;5.7.8
Booking System Calendar;https://ru.wordpress.org/plugins/kenzap-calendar/;Display calendar section for appointments reservations or bookings. Specify custom time slots. Link checkout process…;30+ активных установок;5.8.6
Buttons for Gutenberg;https://ru.wordpress.org/plugins/fd-buttons-gutenberg/;Additional button styles and options of Button Block for Gutenberg/Block Editor. Best for marketing page,…;30+ активных установок;5.8.6
QuestionPro Surveys;https://ru.wordpress.org/plugins/questionpro-surveys/;QuestionPro Surveys plugin lets you embed surveys into the blog content.;30+ активных установок;5.2.17
Dispensary Blocks;https://ru.wordpress.org/plugins/dispensary-blocks/;WP Dispensary Product Blocks for Gutenberg;20+ активных установок;5.2.17
China Video Block;https://ru.wordpress.org/plugins/china-video-block/;🇨🇳 🎬 🧱 Блок Gutenberg для показа китайской аудитории китайского видео, и видео с YouTube…;20+ активных установок;5.8.0
Nelio Maps;https://ru.wordpress.org/plugins/nelio-maps/;Simple and beautiful Google Maps block for WordPress.;20+ активных установок;5.1.15
Player with Playlist Block for WordPress Editor;https://ru.wordpress.org/plugins/video-playlist-lite/;Simply add single youtube videos, youtube playlists or create youtube playlists on your WordPress blog.;20+ активных установок;5.1.15
Kenzap Blog;https://ru.wordpress.org/plugins/kenzap-blog/;A beautiful and easy customizable set of Gutenberg blocks to list blog posts on your…;20+ активных установок;5.5.11
WordPress Essential Blocks;https://ru.wordpress.org/plugins/wp-essential-blocks/;Powerful and Feature Rich Blocks for Gutenberg Editor.;20+ активных установок;5.0.18
Melonpan Block — Code;https://ru.wordpress.org/plugins/melonpan-block-code/;Block to display code, with highlighted syntax, which can be copied to the clipboard.;20+ активных установок;5.6.10
Image Effects;https://ru.wordpress.org/plugins/image-effects/;Gutenberg block to add effects to image;20+ активных установок;6.0.0
Social Media Block;https://ru.wordpress.org/plugins/social-media-block/;Social media block for Gutenberg.;20+ активных установок;5.0.18
Double Image for Gutenberg;https://ru.wordpress.org/plugins/double-image/;A custom block designed to insert two images side by side or stacked with optional…;20+ активных установок;5.0.18
Gecko Grid Layout;https://ru.wordpress.org/plugins/gecko-grid-layout/;A css grid layout block for gutenberg. It allows you to create masonry like content.…;20+ активных установок;5.1.15
Pricing Tables Block;https://ru.wordpress.org/plugins/pricing-tables-block/;This plugin brings a Pricing Tables Blocks to the new WordPress Gutenberg editor.;10+ активных установок;5.1.15
RSVPMaker for Toastmasters;https://ru.wordpress.org/plugins/rsvpmaker-for-toastmasters/;This Toastmasters-specific extension to the RSVPMaker events plugin adds role signups and member performance tracking.;10+ активных установок;6.2
Gutenberg Blocks — YouTube, Vimeo, OpenStreetMap, Countdown Timer, OpenAI — FireBlocks;https://ru.wordpress.org/plugins/fireblocks/;Enhance your WordPress site with powerful Gutenberg Blocks for OpenStreetMap, YouTube, Vimeo, OpenStreetMap, Countdown, Notification,…;10+ активных установок;6.2
Average Travel Costs;https://ru.wordpress.org/plugins/average-travel-costs/;Displays average daily travel costs from Budget Your Trip.;10+ активных установок;5.6.10
Video Popup Block;https://ru.wordpress.org/plugins/video-popup-block/;This plugin brings a Video Popup Block to the new WordPress Gutenberg editor.;10+ активных установок;5.1.15
Posts List Block;https://ru.wordpress.org/plugins/posts-list-block/;"Adds a ""Blog Posts Listing"" block to the editor.";10+ активных установок;5.2.17
GutenIpsum;https://ru.wordpress.org/plugins/gutenipsum/;Generate blind text in Gutenberg.;10+ активных установок;5.2.17
WP Google Places Reviews;https://ru.wordpress.org/plugins/wp-google-places-reviews/;Easily add your Google Places profile reviews to your website.;10+ активных установок;5.3.0
OtFm Countdown to New Year block;https://ru.wordpress.org/plugins/otfm-countdown-to-new-year-block/;Плагин добавляет в редактор блоков обратный отсчет до Нового года. Показывает дни, часы, минуты и…;10+ активных установок;5.5.11
Woocommerce Blocks — Woolook;https://ru.wordpress.org/plugins/woolook/;Woolook is a collection of beautiful Woocommerce blocks. It is like a Woocommerce page builder.…;10+ активных установок;5.2.17
Blockbuddy;https://ru.wordpress.org/plugins/blockbuddy/;Gutenberg Block to easily query and display content from any post type!;10+ активных установок;5.1.0
Chartify — Лучший плагин для создания диаграмм;https://ru.wordpress.org/plugins/chart-builder/;Chartify — это мощный плагин WordPress для построения диаграмм, который поможет вам легко и быстро…;10+ активных установок;6.1.1
Chatterbox;https://ru.wordpress.org/plugins/chatterbox/;Create chat threads using WordPress Blocks inside app and mobile wrappers.;10+ активных установок;5.3.14
Power Blocks — Powerful and Feature Rich Blocks for Gutenberg;https://ru.wordpress.org/plugins/power-blocks/;Ultimate Collection of Essential Blocks for Gutenberg Editor.;10+ активных установок;5.4.12
Blocks for Documents, Articles and FAQs;https://ru.wordpress.org/plugins/blocks-for-documents-articles-and-faqs/;Our Gutenberg blocks are for users of Echo Knowledge Base plugin.;10+ активных установок;5.5.11
Easy Blocks pro;https://ru.wordpress.org/plugins/easy-blocks-pro/;The Easy Blocks PRO pluign enhance the Gutenberg functionality by adding feature-rich blocks.;10+ активных установок;6.1.1
Random;https://ru.wordpress.org/plugins/random-block/;Create a random layout using this plugin;10+ активных установок;5.2.17
Blocks Post Grid;https://ru.wordpress.org/plugins/blocks-post-grid/;Dynamic Post Layout for Gutenberg. It is a simple plugin that allows you to create…;10+ активных установок;5.0.18
Gutenberg Slider Blocks — Candy Slider;https://ru.wordpress.org/plugins/candy-slider/;This plugin brings a gutenberg slider block to the new WordPress Gutenberg editor.;10+ активных установок;5.4.12
Info Blocks;https://ru.wordpress.org/plugins/info-blocks/;A gutenberg block for creating alerts, information or update text;10+ активных установок;5.0.18
Lastweets;https://ru.wordpress.org/plugins/lastweets/;Display a Twitter account latest tweets via a Gutenberg editor block.;10+ активных установок;5.0.18
accordion-block;https://ru.wordpress.org/plugins/accordion-block/;Accordion image block new WordPress block editor;10+ активных установок;5.0.18
Easy Blocks — Gutenberg Blocks Collection;https://ru.wordpress.org/plugins/easy-blocks/;A collection of lightweight, highly customizable & easy to use blocks for Gutenberg Editor.;10+ активных установок;5.1.15
Besan Block;https://ru.wordpress.org/plugins/besan-block/;Add a responsive and accessible data chart block to posts and pages.;10+ активных установок;6.2
Testimonial Blocks;https://ru.wordpress.org/plugins/testimonial-blocks/;Easy to use block for adding testimonials to pages.;10+ активных установок;5.2.17
Gosign — Content Navigation Block;https://ru.wordpress.org/plugins/gosign-content-nav-block/;Create A grid layout of all the subpages of a parent page.;10+ активных установок;5.8.6
Voilà!Collage;https://ru.wordpress.org/plugins/voilacollage/;Place interactive collages in your posts;10+ активных установок;5.4.12
Open Orphanage;https://ru.wordpress.org/plugins/open-orphanage/;Praise Jesus, a plugin that works with an Android app, to help orphanages with the…;10+ активных установок;5.2.17
Recipe Blocks;https://ru.wordpress.org/plugins/recipe-blocks/;Простые в использовании блоки для публикации рецептов, которые включают в себя подробности, ингредиенты, указания и…;10+ активных установок;5.1.0
Cart Products for WordPress;https://ru.wordpress.org/plugins/cart-products-for-woocommerce/;Extension for Woocommerce that allows you to add products quickly and easily to the cart…;10+ активных установок;5.1.15
Heading Block Font Color;https://ru.wordpress.org/plugins/heading-block-font-color/;This Plugin is made for setting the Font color for heading blocks which is not…;10+ активных установок;5.0.18
Gecko Section;https://ru.wordpress.org/plugins/gecko-section/;A full width wrapper block.;10+ активных установок;5.0.18
Advanced Archive Blocks;https://ru.wordpress.org/plugins/advanced-archive-blocks/;Add Archive Block support Yearly, Monthly, Daily, Weekly and Post Type.;Менее 10 активных установок;5.0.18
HeBo Logo Slider Gutenberg Block;https://ru.wordpress.org/plugins/hebo-logo-slider-block/;Add a simple linkable logo slider to your website;Менее 10 активных установок;5.1.15
Draggable Images Block;https://ru.wordpress.org/plugins/draggable-images-block/;Add and move images in your Gutenberg block as you like.;Менее 10 активных установок;5.7.8
Popups by Embedery — A Modern WordPress Popup Plugin;https://ru.wordpress.org/plugins/embedery-integrate/;A Modern WordPress Popup Plugin.;Менее 10 активных установок;5.3.14
Blocks Collection;https://ru.wordpress.org/plugins/blocks-collection/;Blocks Collection plugin is a collection of page building premium blocks for the new Wordpress…;Менее 10 активных установок;6.1.1
Progress Bar Block;https://ru.wordpress.org/plugins/progress-bar-block/;Gutenberg block development plugin.;Менее 10 активных установок;5.0.18
Blog Blocks — Gutenberg Blocks for Content Writers;https://ru.wordpress.org/plugins/blog-blocks/;Blocks for content writers to make your articles more attractive to readers with elements such…;Менее 10 активных установок;5.2.17
Code Snippet Beautifier;https://ru.wordpress.org/plugins/wplp-code-snippet/;This plugin is used for beautify Code Snippet on website.;Менее 10 активных установок;5.2.17
DuoGeek — Gutenberg Blocks;https://ru.wordpress.org/plugins/duogeek-blocks/;Gutenberg Blocks to help you with the new WordPress block editor.;Менее 10 активных установок;5.4.12
UniCard;https://ru.wordpress.org/plugins/unicard/;UniCard — A block plugin that can be used to create a card block with…;Менее 10 активных установок;5.3.14
Taro iframe Block;https://ru.wordpress.org/plugins/taro-iframe-block/;Add iframe block for your editor. Responsive and keeping aspect ratio.;Менее 10 активных установок;5.7.8
LezWatch.TV News and Information;https://ru.wordpress.org/plugins/lezwatchtv/;Display information on queer female, transgender, and non-binary representation on TV. Brought to you by…;Менее 10 активных установок;6.1.1
Nested Posts by CurateWP;https://ru.wordpress.org/plugins/curatewp-nested-posts/;Display a list of posts which includes descendants of the current page.;Менее 10 активных установок;5.2.17
User Blocks;https://ru.wordpress.org/plugins/user-blocks/;User blocks for building profile and account pages.;Менее 10 активных установок;5.2.17
Artoon Imagebox Block;https://ru.wordpress.org/plugins/artoon-imagebox-block/;Create awesome imagebox using this plugin option;Менее 10 активных установок;5.2.17
Builder Blocks;https://ru.wordpress.org/plugins/builder-blocks/;A library of simple, easy to use blocks for the new WordPress Gutenberg editor.;Менее 10 активных установок;5.0.18
Awesome Alert Blocks;https://ru.wordpress.org/plugins/awesome-alert-blocks/;Awesome Alert Blocks notices for the new WordPress block editor.;Менее 10 активных установок;5.0.18
Payment Forms CustomBlock;https://ru.wordpress.org/plugins/payment-forms-customblock/;Gutenberg custom block with Stripe Form.;Менее 10 активных установок;5.5.11
Awesome Slider Block;https://ru.wordpress.org/plugins/awesome-slider-block/;This plugin brings a Awesome Slider Block to the new WordPress Gutenberg editor.;Менее 10 активных установок;5.1.15
Advance Block Extend;https://ru.wordpress.org/plugins/advance-block-extend/;The creative and advance blocks for the Gutenberg.;Менее 10 активных установок;5.5.11
Yasothon;https://ru.wordpress.org/plugins/yasothon-blocks/;Yasothon is a cool plugin for the Pages editor that have many several blocks to…;Менее 10 активных установок;5.1.15
Social Gallery Block;https://ru.wordpress.org/plugins/social-gallery-block/;social Posts Display Block;Менее 10 активных установок;5.6.10
Web Recipe Clipper;https://ru.wordpress.org/plugins/web-recipe-clipper/;The plugin will add a block to gutenberg editor, you can paste a web recipe…;Менее 10 активных установок;5.1.15
Melonpan Block — Post List;https://ru.wordpress.org/plugins/melonpan-block-post-list/;Block that displays a list of selected Posts and Custom post types.;Менее 10 активных установок;5.6.10
Canvas Portfolio;https://ru.wordpress.org/plugins/canvas-portfolio/;Showcase your work with Canvas Portfolio the way it’s meant to be seen. Canvas Portfolio…;Менее 10 активных установок;5.4.12
affiliate-amazon-block(aab);https://ru.wordpress.org/plugins/affiliate-amazon-blockaab/;"Add ""Amazon"" block to your block editor. Useful to add affiliate link.";Менее 10 активных установок;5.1.15
gitblock;https://ru.wordpress.org/plugins/gitblock/;Overview;Менее 10 активных установок;5.5.11
BlocksBuster;https://ru.wordpress.org/plugins/blocksbuster/;This plugin is a collection of blocks that will help in making WordPress sites by…;Менее 10 активных установок;5.0.18
FF Block Advanced Columns;https://ru.wordpress.org/plugins/ff-block-advanced-columns/;WordPress editor block that provides support for advanced inline grid layouts by extending each column…;Менее 10 активных установок;5.2.17
Ever Blocks;https://ru.wordpress.org/plugins/ever-blocks/;Ever Blocks is a professional page building blocks for the WordPress Gutenberg block editor.;Менее 10 активных установок;5.7.8
Code Editor Blocks;https://ru.wordpress.org/plugins/code-editor-blocks/;HTML Editor Blocks with Code Editor.;Менее 10 активных установок;5.0.18
Mobile blocks;https://ru.wordpress.org/plugins/mobile-blocks/;Нужна помощь с мобильным сайтом? Хотите, чтобы ваши мобильные посетители были заинтересованы? Нужно увеличить конверсию…;Менее 10 активных установок;5.9.5
Team Members Blocks;https://ru.wordpress.org/plugins/team-members-blocks/;Team Members Blocks is a clean and beautiful team members plugin that can be easily…;Менее 10 активных установок;5.2.17
mowomo Google Reviews;https://ru.wordpress.org/plugins/mowomo-google-reviews/;mowomo Google Reviews is a plugin that allows you to display your Google company ratings…;Менее 10 активных установок;5.5.11
Anything Block;https://ru.wordpress.org/plugins/anything-block/;Print any kind of data, any way you want it.;Менее 10 активных установок;5.4.12
